排序,商品名称,别名,商品ID,链接,券前价(元),__EMPTY,登记日期,活动状态,活动ID,活动名称,活动类型,系统推送时间,__EMPTY_1
7,【25年新品0陈水】云米净水器小海豚2 1000G家用直饮厨下RO反渗透,小海豚2 1000G（新）,3.09517E+11,https://mobile.yangkeduo.com/goods.html?goods_id=309517106373,928,大促搜索池,2025/10/13,已结束,22827,百亿补贴报名入口-政府补贴（快速通道）,百亿补贴,无,
7,【25年新品0陈水】云米净水器小海豚2 1000G家用直饮厨下RO反渗透,小海豚2 1000G（新）,3.09517E+11,https://mobile.yangkeduo.com/goods.html?goods_id=309517106373,928,大促搜索池,2025/10/13,已结束,22827,百亿补贴报名入口-政府补贴（快速通道）,百亿补贴,无,
7,【25年新品0陈水】云米净水器小海豚2 1000G家用直饮厨下RO反渗透,小海豚2 1000G（新）,3.09517E+11,https://mobile.yangkeduo.com/goods.html?goods_id=309517106373,928,大促搜索池,2025/10/13,已结束,22827,百亿补贴报名入口-政府补贴（快速通道）,百亿补贴,无,
8,【25年新品0陈水】云米净水器小海豚2 1000G家用直饮厨下RO反渗透,小海豚2 1000G（新1）,8.32355E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,929,百亿补贴,2025/10/13,审核中,无,无报名记录,无,无,
8,【25年新品0陈水】云米净水器小海豚2 1000G家用直饮厨下RO反渗透,小海豚2 1000G（新1）,8.32355E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,929,百亿补贴,2025/10/13,活动中,18425,百补商家自主降价链接,百亿补贴,2025/10/11 15:49,
8,【25年新品0陈水】云米净水器小海豚2 1000G家用直饮厨下RO反渗透,小海豚2 1000G（新1）,8.32355E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,929,百亿补贴,2025/10/13,活动中,21374,平台官方活动-长期-搜索推荐专区,大促搜索池,2025/10/11 15:38,
8,【25年新品0陈水】云米净水器小海豚2 1000G家用直饮厨下RO反渗透,小海豚2 1000G（新1）,8.32355E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,929,百亿补贴,2025/10/13,活动中,18425,百补商家自主降价链接,百亿补贴,2025/10/9 14:40,
8,【25年新品0陈水】云米净水器小海豚2 1000G家用直饮厨下RO反渗透,小海豚2 1000G（新1）,8.32355E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,929,百亿补贴,2025/10/13,活动中,18425,百补商家自主降价链接,百亿补贴,2025/10/9 13:19,
8,【25年新品0陈水】云米净水器小海豚2 1000G家用直饮厨下RO反渗透,小海豚2 1000G（新1）,8.32355E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,929,百亿补贴,2025/10/13,活动中,18425,百补商家自主降价链接,百亿补贴,2025/10/9 11:42,
8,【25年新品0陈水】云米净水器小海豚2 1000G家用直饮厨下RO反渗透,小海豚2 1000G（新1）,8.32355E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,929,百亿补贴,2025/10/13,活动中,21581,百亿补贴同价上首页,百亿补贴同价上首页,2025/10/8 21:04,
8,【25年新品0陈水】云米净水器小海豚2 1000G家用直饮厨下RO反渗透,小海豚2 1000G（新1）,8.32355E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,929,百亿补贴,2025/10/13,活动中,10441,百亿补贴报名入口,百亿补贴,2025/10/8 21:04,
8,【25年新品0陈水】云米净水器小海豚2 1000G家用直饮厨下RO反渗透,小海豚2 1000G（新1）,8.32355E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,929,百亿补贴,2025/10/13,已结束,无,无报名记录,无,无,
9,云米冷热管线机饮水机壁挂式双出水台式管线机UV杀菌Master3,管线机Master3,6.0441E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"832.00,1175.00,1861.00",首页推荐专区,2025/10/13,审核中,无,无报名记录,无,无,
9,云米冷热管线机饮水机壁挂式双出水台式管线机UV杀菌Master3,管线机Master3,6.0441E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"832.00,1175.00,1861.00",首页推荐专区,2025/10/13,活动中,21967,【上首页】流量续航（极速审核）,首页推荐专区,2025/9/30 17:07,
9,云米冷热管线机饮水机壁挂式双出水台式管线机UV杀菌Master3,管线机Master3,6.0441E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"832.00,1175.00,1861.00",首页推荐专区,2025/10/13,已结束,21610,平台官方大促-晋升长期活动报名,大促搜索池,2025/9/30 13:48,
9,云米冷热管线机饮水机壁挂式双出水台式管线机UV杀菌Master3,管线机Master3,6.0441E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"832.00,1175.00,1861.00",首页推荐专区,2025/10/13,已结束,23620,【10周年庆】-国庆中秋搜索推荐报名专区,大促搜索池,2025/9/30 13:48,
9,云米冷热管线机饮水机壁挂式双出水台式管线机UV杀菌Master3,管线机Master3,6.0441E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"832.00,1175.00,1861.00",首页推荐专区,2025/10/13,已结束,23149,平台官方活动-长期-搜索推荐专区,大促搜索池,2025/9/30 12:09,
9,云米冷热管线机饮水机壁挂式双出水台式管线机UV杀菌Master3,管线机Master3,6.0441E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"832.00,1175.00,1861.00",首页推荐专区,2025/10/13,已结束,21967,【上首页】流量续航（极速审核）,首页推荐专区,2025/9/30 12:06,
10,【小海豚1000G管线机套装】云米净水器家用厨下一键即热制冷直饮,两件套1000G+管线机,2.46986E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"2038.00,2057.00",大促搜索池,2025/10/13,审核中,无,无报名记录,无,无,
10,【小海豚1000G管线机套装】云米净水器家用厨下一键即热制冷直饮,两件套1000G+管线机,2.46986E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"2038.00,2057.00",大促搜索池,2025/10/13,活动中,23149,平台官方活动-长期-搜索推荐专区,大促搜索池,2025/9/30 12:09,
10,【小海豚1000G管线机套装】云米净水器家用厨下一键即热制冷直饮,两件套1000G+管线机,2.46986E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"2038.00,2057.00",大促搜索池,2025/10/13,活动中,21967,【上首页】流量续航（极速审核）,首页推荐专区,2025/9/30 12:06,
10,【小海豚1000G管线机套装】云米净水器家用厨下一键即热制冷直饮,两件套1000G+管线机,2.46986E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"2038.00,2057.00",大促搜索池,2025/10/13,活动中,23581,百亿补贴报名入口-全国活动,百亿补贴,2025/9/15 21:02,
10,【小海豚1000G管线机套装】云米净水器家用厨下一键即热制冷直饮,两件套1000G+管线机,2.46986E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"2038.00,2057.00",大促搜索池,2025/10/13,活动中,21581,百亿补贴同价上首页,百亿补贴同价上首页,2024/11/11 20:59,
10,【小海豚1000G管线机套装】云米净水器家用厨下一键即热制冷直饮,两件套1000G+管线机,2.46986E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"2038.00,2057.00",大促搜索池,2025/10/13,已结束,18425,百补商家自主降价链接,百亿补贴,2025/10/11 9:57,
10,【小海豚1000G管线机套装】云米净水器家用厨下一键即热制冷直饮,两件套1000G+管线机,2.46986E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"2038.00,2057.00",大促搜索池,2025/10/13,已结束,18425,百补商家自主降价链接,百亿补贴,2025/10/10 10:46,
10,【小海豚1000G管线机套装】云米净水器家用厨下一键即热制冷直饮,两件套1000G+管线机,2.46986E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"2038.00,2057.00",大促搜索池,2025/10/13,已结束,18425,百补商家自主降价链接,百亿补贴,2025/10/10 10:24,
10,【小海豚1000G管线机套装】云米净水器家用厨下一键即热制冷直饮,两件套1000G+管线机,2.46986E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"2038.00,2057.00",大促搜索池,2025/10/13,已结束,22148,百亿补贴-百亿加倍补-特定商品报名链接,百亿补贴,2025/9/29 19:48,
10,【小海豚1000G管线机套装】云米净水器家用厨下一键即热制冷直饮,两件套1000G+管线机,2.46986E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"2038.00,2057.00",大促搜索池,2025/10/13,已结束,22148,百亿补贴-百亿加倍补-特定商品报名链接,百亿补贴,2025/9/29 19:48,
10,【小海豚1000G管线机套装】云米净水器家用厨下一键即热制冷直饮,两件套1000G+管线机,2.46986E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"2038.00,2057.00",大促搜索池,2025/10/13,已结束,17987,【精选首页】补贴秒杀品牌商品,补贴秒杀,无,
10,【小海豚1000G管线机套装】云米净水器家用厨下一键即热制冷直饮,两件套1000G+管线机,2.46986E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"2038.00,2057.00",大促搜索池,2025/10/13,已结束,23581,百亿补贴报名入口-全国活动,百亿补贴,无,
10,【小海豚1000G管线机套装】云米净水器家用厨下一键即热制冷直饮,两件套1000G+管线机,2.46986E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"2038.00,2057.00",大促搜索池,2025/10/13,已结束,10441,百亿补贴报名入口,百亿补贴,无,
10,【小海豚1000G管线机套装】云米净水器家用厨下一键即热制冷直饮,两件套1000G+管线机,2.46986E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"2038.00,2057.00",大促搜索池,2025/10/13,已结束,19906,百亿补贴报名入口【极速审核】-指定类目,百亿补贴,无,
10,【小海豚1000G管线机套装】云米净水器家用厨下一键即热制冷直饮,两件套1000G+管线机,2.46986E+11,https://mobile.yangkeduo.com/goods.html?goods_id=832355139965,"2038.00,2057.00",大促搜索池,2025/10/13,已结束,10441,百亿补贴报名入口,百亿补贴,无,
,云米矿泉台式净饮机即热式饮水机直饮家用矿化加热一体机净水器,AI净饮机Super2,8.2692E+11,https://mobile.yangkeduo.com/goods.html?goods_id=826920121377,1440,百亿补贴,2025/10/13,审核中,无,无报名记录,无,无,
,云米矿泉台式净饮机即热式饮水机直饮家用矿化加热一体机净水器,AI净饮机Super2,8.2692E+11,https://mobile.yangkeduo.com/goods.html?goods_id=826920121377,1440,百亿补贴,2025/10/13,活动中,22827,百亿补贴报名入口-政府补贴（快速通道）,百亿补贴,2025/9/30 10:44,
,云米矿泉台式净饮机即热式饮水机直饮家用矿化加热一体机净水器,AI净饮机Super2,8.2692E+11,https://mobile.yangkeduo.com/goods.html?goods_id=826920121377,1440,百亿补贴,2025/10/13,已结束,22496,广告商品-大促专属报名通道,大促搜索池,无,
,云米矿泉台式净饮机即热式饮水机直饮家用矿化加热一体机净水器,AI净饮机Super2,8.2692E+11,https://mobile.yangkeduo.com/goods.html?goods_id=826920121377,1440,百亿补贴,2025/10/13,已结束,21374,平台官方活动-长期-搜索推荐专区,大促搜索池,无,
,云米矿泉台式净饮机即热式饮水机直饮家用矿化加热一体机净水器,AI净饮机Super2,8.2692E+11,https://mobile.yangkeduo.com/goods.html?goods_id=826920121377,1440,百亿补贴,2025/10/13,已结束,21374,平台官方活动-长期-搜索推荐专区,大促搜索池,无,
,云米矿泉台式净饮机即热式饮水机直饮家用矿化加热一体机净水器,AI净饮机Super2,8.2692E+11,https://mobile.yangkeduo.com/goods.html?goods_id=826920121377,1440,百亿补贴,2025/10/13,已结束,22827,百亿补贴报名入口-政府补贴（快速通道）,百亿补贴,无,
